t,des_c1,des_c2,des_c3,act_c1,act_c2,act_c3,err_c1,err_c2,err_c3,pose_x,pose_y,pose_z
11.1,0.085,0.0,0.0,0.016198981191376662,0.0,0.0,0.06880101880862334,0.0,0.0,0.0,0.0,0.0
11.2,0.085,0.0,0.0,0.017104650364106334,0.0,0.0,0.06789534963589366,0.0,0.0,0.0,0.0,0.0
11.3,0.09,0.0,0.0,0.017999020435291127,0.0,0.0,0.07200097956470887,0.0,0.0,0.0,0.0,0.0
11.4,0.095,0.0,0.0,0.01888154935051714,0.0,0.0,0.07611845064948286,0.0,0.0,0.0,0.0,0.0
11.5,0.095,0.0,0.0,0.01981766935191771,0.0,0.0,0.07518233064808229,0.0,0.0,0.0,0.0,0.0
11.6,0.1,0.0,0.0,0.02080725330425708,0.0,0.0,0.07919274669574293,0.0,0.0,0.0,0.0,0.0
11.7,0.105,0.0,0.0,0.021784468445147274,0.0,0.0,0.08321553155485273,0.0,0.0,0.0,0.0,0.0
11.8,0.12,0.0,0.0,0.02281398339715318,0.0,0.0,0.09718601660284681,0.0,0.0,0.0,0.0,0.0
11.9,0.12,0.0,0.0,0.023895747444299408,0.0,0.0,0.09610425255570058,0.0,0.0,0.0,0.0,0.0
12.0,0.12,0.0,0.0,0.02515918511677694,0.0,0.0,0.09484081488322306,0.0,0.0,0.0,0.0,0.0
12.1,0.12,0.0,0.0,0.026408553505737967,0.0,0.0,0.09359144649426203,0.0,0.0,0.0,0.0,0.0
12.2,0.125,0.0,0.0,0.02764147762633425,0.0,0.0,0.09735852237366575,0.0,0.0,0.0,0.0,0.0
12.3,0.125,0.0,0.0,0.028858224430314963,0.0,0.0,0.09614177556968503,0.0,0.0,0.0,0.0,0.0
12.4,0.125,0.0,0.0,0.030123925102144136,0.0,0.0,0.09487607489785586,0.0,0.0,0.0,0.0,0.0
12.5,0.125,0.0,0.0,0.03137367688351287,0.0,0.0,0.09362632311648714,0.0,0.0,0.0,0.0,0.0
12.6,0.125,0.0,0.0,0.03260706289705146,0.0,0.0,0.09239293710294855,0.0,0.0,0.0,0.0,0.0
12.7,0.125,0.0,0.0,0.03382425681393789,0.0,0.0,0.09117574318606211,0.0,0.0,0.0,0.0,0.0
12.8,0.125,0.0,0.0,0.035025325888193806,0.0,0.0,0.0899746741118062,0.0,0.0,0.0,0.0,0.0
12.9,0.125,0.0,0.0,0.03621087612449385,0.0,0.0,0.08878912387550615,0.0,0.0,0.0,0.0,0.0
13.0,0.125,0.0,0.0,0.037380258809735,0.0,0.0,0.087619741190265,0.0,0.0,0.0,0.0,0.0
13.1,0.125,0.0,0.0,0.0385345085207827,0.0,0.0,0.08646549147921731,0.0,0.0,0.0,0.0,0.0
13.2,0.125,0.0,0.0,0.039673215796195475,0.0,0.0,0.08532678420380452,0.0,0.0,0.0,0.0,0.0
13.3,0.125,0.0,0.0,0.04079761217927768,0.0,0.0,0.08420238782072231,0.0,0.0,0.0,0.0,0.0
13.4,0.125,0.0,0.0,0.04190684146124542,0.0,0.0,0.08309315853875458,0.0,0.0,0.0,0.0,0.0
13.5,0.125,0.0,0.0,0.043001468814008195,0.0,0.0,0.0819985311859918,0.0,0.0,0.0,0.0,0.0
13.6,0.125,0.0,0.0,0.04408169128204081,0.0,0.0,0.08091830871795919,0.0,0.0,0.0,0.0,0.0
13.7,0.125,0.0,0.0,0.04514766379818898,0.0,0.0,0.07985233620181102,0.0,0.0,0.0,0.0,0.0
13.8,0.125,0.0,0.0,0.04619959847687895,0.0,0.0,0.07880040152312105,0.0,0.0,0.0,0.0,0.0
13.9,0.125,0.0,0.0,0.04723737506366283,0.0,0.0,0.07776262493633718,0.0,0.0,0.0,0.0,0.0
14.0,0.125,0.0,0.0,0.048262267593026466,0.0,0.0,0.07673773240697354,0.0,0.0,0.0,0.0,0.0
14.1,0.125,0.0,0.0,0.04927299953025539,0.0,0.0,0.07572700046974461,0.0,0.0,0.0,0.0,0.0
14.2,0.125,0.0,0.0,0.05027059268518502,0.0,0.0,0.07472940731481498,0.0,0.0,0.0,0.0,0.0
14.3,0.125,0.0,0.0,0.051255063360622806,0.0,0.0,0.0737449366393772,0.0,0.0,0.0,0.0,0.0
14.4,0.125,0.0,0.0,0.052226524069378805,0.0,0.0,0.0727734759306212,0.0,0.0,0.0,0.0,0.0
14.5,0.125,0.0,0.0,0.053185233583713486,0.0,0.0,0.07181476641628651,0.0,0.0,0.0,0.0,0.0
14.6,0.125,0.0,0.0,0.054131275005708586,0.0,0.0,0.07086872499429142,0.0,0.0,0.0,0.0,0.0
14.7,0.125,0.0,0.0,0.055065109703030794,0.0,0.0,0.0699348902969692,0.0,0.0,0.0,0.0,0.0
14.8,0.125,0.0,0.0,0.05598612635298587,0.0,0.0,0.06901387364701414,0.0,0.0,0.0,0.0,0.0
14.9,0.125,0.0,0.0,0.056895547918045436,0.0,0.0,0.06810445208195456,0.0,0.0,0.0,0.0,0.0
15.0,0.125,0.0,0.0,0.057792482295518026,0.0,0.0,0.06720751770448197,0.0,0.0,0.0,0.0,0.0
15.1,0.125,0.0,0.0,0.058677848583483266,0.0,0.0,0.06632215141651673,0.0,0.0,0.0,0.0,0.0
15.2,0.125,0.0,0.0,0.05955154804356304,0.0,0.0,0.06544845195643696,0.0,0.0,0.0,0.0,0.0
15.3,0.125,0.0,0.0,0.06041391404517135,0.0,0.0,0.06458608595482865,0.0,0.0,0.0,0.0,0.0
15.4,0.125,0.0,0.0,0.06126475411354694,0.0,0.0,0.06373524588645306,0.0,0.0,0.0,0.0,0.0
15.5,0.125,0.0,0.0,0.06210385685680631,0.0,0.0,0.0628961431431937,0.0,0.0,0.0,0.0,0.0
15.6,0.125,0.0,0.0,0.06293295504127804,0.0,0.0,0.062067044958721965,0.0,0.0,0.0,0.0,0.0
15.7,0.125,0.0,0.0,0.06375056706948048,0.0,0.0,0.061249432930519515,0.0,0.0,0.0,0.0,0.0
15.8,0.125,0.0,0.0,0.06455735304486876,0.0,0.0,0.06044264695513124,0.0,0.0,0.0,0.0,0.0
15.9,0.125,0.0,0.0,0.0653537294019149,0.0,0.0,0.0596462705980851,0.0,0.0,0.0,0.0,0.0
16.0,0.125,0.0,0.0,0.06613926274818578,0.0,0.0,0.05886073725181422,0.0,0.0,0.0,0.0,0.0
16.1,0.13,0.0,0.0,0.06691434300160404,0.0,0.0,0.06308565699839597,0.0,0.0,0.0,0.0,0.0
16.2,0.13,0.0,0.0,0.06768001601735317,0.0,0.0,0.062319983982646834,0.0,0.0,0.0,0.0,0.0
16.3,0.13,0.0,0.0,0.06849996933274982,0.0,0.0,0.06150003066725018,0.0,0.0,0.0,0.0,0.0
16.4,0.13,0.0,0.0,0.06931013358850469,0.0,0.0,0.06068986641149532,0.0,0.0,0.0,0.0,0.0
16.5,0.13,0.0,0.0,0.07010961088161742,0.0,0.0,0.059890389118382584,0.0,0.0,0.0,0.0,0.0
16.6,0.13,0.0,0.0,0.07089860440773066,0.0,0.0,0.059101395592269346,0.0,0.0,0.0,0.0,0.0
16.7,0.14,0.0,0.0,0.07167715157771104,0.0,0.0,0.06832284842228897,0.0,0.0,0.0,0.0,0.0
16.8,0.14,0.0,0.0,0.0724454911641699,0.0,0.0,0.06755450883583011,0.0,0.0,0.0,0.0,0.0
16.9,0.14,0.0,0.0,0.07333368940160762,0.0,0.0,0.0666663105983924,0.0,0.0,0.0,0.0,0.0
17.0,0.14,0.0,0.0,0.07421188873380835,0.0,0.0,0.06578811126619166,0.0,0.0,0.0,0.0,0.0
17.1,0.14,0.0,0.0,0.07507881402884804,0.0,0.0,0.06492118597115197,0.0,0.0,0.0,0.0,0.0
17.2,0.14,0.0,0.0,0.07593384066076106,0.0,0.0,0.06406615933923895,0.0,0.0,0.0,0.0,0.0
17.3,0.14,0.0,0.0,0.07677783624939852,0.0,0.0,0.0632221637506015,0.0,0.0,0.0,0.0,0.0
17.4,0.14,0.0,0.0,0.07761063676298492,0.0,0.0,0.06238936323701509,0.0,0.0,0.0,0.0,0.0
17.5,0.14,0.0,0.0,0.07843252545884555,0.0,0.0,0.061567474541154465,0.0,0.0,0.0,0.0,0.0
17.6,0.14,0.0,0.0,0.07924358872194402,0.0,0.0,0.06075641127805599,0.0,0.0,0.0,0.0,0.0
17.7,0.14,0.0,0.0,0.08004412235671181,0.0,0.0,0.059955877643288205,0.0,0.0,0.0,0.0,0.0
17.8,0.14,0.0,0.0,0.08083381157453745,0.0,0.0,0.05916618842546256,0.0,0.0,0.0,0.0,0.0
17.9,0.14,0.0,0.0,0.08161322228625231,0.0,0.0,0.0583867777137477,0.0,0.0,0.0,0.0,0.0
18.0,0.14,0.0,0.0,0.08238238288192382,0.0,0.0,0.0576176171180762,0.0,0.0,0.0,0.0,0.0
18.1,0.14,0.0,0.0,0.08314143114439887,0.0,0.0,0.056858568855601144,0.0,0.0,0.0,0.0,0.0
18.2,0.14,0.0,0.0,0.08389042908971972,0.0,0.0,0.05610957091028029,0.0,0.0,0.0,0.0,0.0
18.3,0.14,0.0,0.0,0.08462960143921441,0.0,0.0,0.0553703985607856,0.0,0.0,0.0,0.0,0.0
18.4,0.14,0.0,0.0,0.08535902752413574,0.0,0.0,0.054640972475864275,0.0,0.0,0.0,0.0,0.0
18.5,0.14,0.0,0.0,0.08607884748499875,0.0,0.0,0.053921152515001264,0.0,0.0,0.0,0.0,0.0
18.6,0.14,0.0,0.0,0.08678916114709678,0.0,0.0,0.05321083885290323,0.0,0.0,0.0,0.0,0.0
18.7,0.14,0.0,0.0,0.08749016158219342,0.0,0.0,0.0525098384178066,0.0,0.0,0.0,0.0,0.0
18.8,0.145,0.0,0.0,0.08818194464888932,0.0,0.0,0.056818055351110675,0.0,0.0,0.0,0.0,0.0
18.9,0.145,0.0,0.0,0.08886453932482094,0.0,0.0,0.05613546067517905,0.0,0.0,0.0,0.0,0.0
19.0,0.145,0.0,0.0,0.08960315682681007,0.0,0.0,0.05539684317318992,0.0,0.0,0.0,0.0,0.0
19.1,0.145,0.0,0.0,0.09033305618556847,0.0,0.0,0.05466694381443152,0.0,0.0,0.0,0.0,0.0
19.2,0.145,0.0,0.0,0.09105308960870982,0.0,0.0,0.05394691039129017,0.0,0.0,0.0,0.0,0.0
19.3,0.145,0.0,0.0,0.09176393600371034,0.0,0.0,0.05323606399628965,0.0,0.0,0.0,0.0,0.0
19.4,0.145,0.0,0.0,0.0924650693962557,0.0,0.0,0.052534930603744284,0.0,0.0,0.0,0.0,0.0
19.5,0.145,0.0,0.0,0.09315712898216788,0.0,0.0,0.05184287101783211,0.0,0.0,0.0,0.0,0.0
19.6,0.145,0.0,0.0,0.09384010824687507,0.0,0.0,0.05115989175312492,0.0,0.0,0.0,0.0,0.0
19.7,0.145,0.0,0.0,0.09451404319472376,0.0,0.0,0.05048595680527623,0.0,0.0,0.0,0.0,0.0
19.8,0.145,0.0,0.0,0.09517911904073979,0.0,0.0,0.0498208809592602,0.0,0.0,0.0,0.0,0.0
19.9,0.145,0.0,0.0,0.09583544204478026,0.0,0.0,0.049164557955219734,0.0,0.0,0.0,0.0,0.0
20.0,0.145,0.0,0.0,0.09648310984438364,0.0,0.0,0.048516890155616346,0.0,0.0,0.0,0.0,0.0
20.1,0.145,0.0,0.0,0.09712223268470548,0.0,0.0,0.047877767315294514,0.0,0.0,0.0,0.0,0.0
20.2,0.145,0.0,0.0,0.0977529540101289,0.0,0.0,0.04724704598987109,0.0,0.0,0.0,0.0,0.0
20.3,0.145,0.0,0.0,0.09837537644381378,0.0,0.0,0.04662462355618621,0.0,0.0,0.0,0.0,0.0
20.4,0.145,0.0,0.0,0.09898959330547549,0.0,0.0,0.0460104066945245,0.0,0.0,0.0,0.0,0.0
20.5,0.145,0.0,0.0,0.09959571250252576,0.0,0.0,0.04540428749747423,0.0,0.0,0.0,0.0,0.0
20.6,0.145,0.0,0.0,0.10019383389487187,0.0,0.0,0.04480616610512812,0.0,0.0,0.0,0.0,0.0
20.7,0.145,0.0,0.0,0.10078409655603883,0.0,0.0,0.04421590344396116,0.0,0.0,0.0,0.0,0.0
20.8,0.145,0.0,0.0,0.10136658080441621,0.0,0.0,0.04363341919558378,0.0,0.0,0.0,0.0,0.0
20.9,0.145,0.0,0.0,0.10194139959138901,0.0,0.0,0.04305860040861098,0.0,0.0,0.0,0.0,0.0
21.0,0.145,0.0,0.0,0.10250861870291209,0.0,0.0,0.042491381297087905,0.0,0.0,0.0,0.0,0.0
21.1,0.145,0.0,0.0,0.10306840513774346,0.0,0.0,0.04193159486225653,0.0,0.0,0.0,0.0,0.0
21.2,0.145,0.0,0.0,0.10362084302495302,0.0,0.0,0.041379156975046974,0.0,0.0,0.0,0.0,0.0
21.3,0.145,0.0,0.0,0.10416590416943895,0.0,0.0,0.04083409583056104,0.0,0.0,0.0,0.0,0.0
21.4,0.145,0.0,0.0,0.1047038127257767,0.0,0.0,0.040296187274223294,0.0,0.0,0.0,0.0,0.0
21.5,0.145,0.0,0.0,0.10523476588797646,0.0,0.0,0.039765234112023526,0.0,0.0,0.0,0.0,0.0
21.6,0.145,0.0,0.0,0.10575850737736649,0.0,0.0,0.0392414926226335,0.0,0.0,0.0,0.0,0.0
21.7,0.145,0.0,0.0,0.10627547280061601,0.0,0.0,0.038724527199383976,0.0,0.0,0.0,0.0,0.0
21.8,0.145,0.0,0.0,0.10678543899707837,0.0,0.0,0.038214561002921615,0.0,0.0,0.0,0.0,0.0
21.9,0.145,0.0,0.0,0.10728911145295206,0.0,0.0,0.03771088854704793,0.0,0.0,0.0,0.0,0.0
22.0,0.145,0.0,0.0,0.10778579752807863,0.0,0.0,0.037214202471921365,0.0,0.0,0.0,0.0,0.0
22.1,0.145,0.0,0.0,0.10827603119610611,0.0,0.0,0.03672396880389388,0.0,0.0,0.0,0.0,0.0
22.2,0.145,0.0,0.0,0.10875982201100869,0.0,0.0,0.036240177988991304,0.0,0.0,0.0,0.0,0.0
22.3,0.145,0.0,0.0,0.10923725467363297,0.0,0.0,0.035762745326367015,0.0,0.0,0.0,0.0,0.0
22.4,0.145,0.0,0.0,0.10970835887754812,0.0,0.0,0.03529164112245187,0.0,0.0,0.0,0.0,0.0
22.5,0.145,0.0,0.0,0.11017310969838917,0.0,0.0,0.03482689030161082,0.0,0.0,0.0,0.0,0.0
22.6,0.145,0.0,0.0,0.11063216232840983,0.0,0.0,0.03436783767159016,0.0,0.0,0.0,0.0,0.0
22.7,0.145,0.0,0.0,0.11108488445212411,0.0,0.0,0.03391511554787588,0.0,0.0,0.0,0.0,0.0
22.8,0.145,0.0,0.0,0.11153160733090278,0.0,0.0,0.03346839266909721,0.0,0.0,0.0,0.0,0.0
22.9,0.145,0.0,0.0,0.11197251156194085,0.0,0.0,0.03302748843805914,0.0,0.0,0.0,0.0,0.0
23.0,0.145,0.0,0.0,0.11240759390535443,0.0,0.0,0.03259240609464556,0.0,0.0,0.0,0.0,0.0
23.1,0.145,0.0,0.0,0.11283705656781993,0.0,0.0,0.032162943432180055,0.0,0.0,0.0,0.0,0.0
23.2,0.145,0.0,0.0,0.11326073788648307,0.0,0.0,0.03173926211351692,0.0,0.0,0.0,0.0,0.0
23.3,0.145,0.0,0.0,0.11367885455388964,0.0,0.0,0.03132114544611035,0.0,0.0,0.0,0.0,0.0
23.4,0.145,0.0,0.0,0.11409148806342208,0.0,0.0,0.030908511936577912,0.0,0.0,0.0,0.0,0.0
23.5,0.145,0.0,0.0,0.11449866712776414,0.0,0.0,0.030501332872235845,0.0,0.0,0.0,0.0,0.0
23.6,0.145,0.0,0.0,0.11490037335636849,0.0,0.0,0.0300996266436315,0.0,0.0,0.0,0.0,0.0
